team names,name,description,gender,series_number,series_total,attributes,uuid,hash
,favour-the-fashionista,Combining dresses is not a problem for Favour.,Female,359,420,hair: black ghana weaving; eyes: cat eyes; teeth: none; clothing: senegalese blowse; accessories: gold shades; expression: party rider; strength: smart; weaknes: lazy,19fc15c3-80fe-4d45-a2fe-be8f087d57c4,42a29878addbeafbce19b3fcc7a9e3b6dfe91fe51c037115b4bf656a897f8128
,jane-the-slayqueen,Jane is always found in the midst of men and loves partying.,Female,360,420,hair: long grey braids; eyes: closed; teeth: black lips; clothing: black short gown; accessories: gold shades; expression: happy; strength:very intelligent; weaknes: have mood swings easily,74775cda-cff4-4d21-8819-693127598eca,cddc218cfa5cff3fba0ab5eb9d612d29f8196b95ca3d4bdac5549d0e7b5ee0d0
TEAM VBELT,osas-the-ceo,Meet Osas; a Gen-Z CEO with the British accent.,Female,361,420,hair: purple dreadlocks;  eyes: none; teeth: none; clothing: danshiki;  accessories: gold glasses; expression: none; strength: none; weakness: none,b10f7e42-4778-49db-820b-dabbad75504a,5a23d76bdb1bde077f8f51202998827a99bae4c12335c63247f8e90060175589
,nneka-the-rainbow babe,Nneka; the happy rainbow babe with the vibes.,Female,362,420,hair: pink;  eyes: none; teeth: none; clothing: blue and black bichrome; accessories: gold glasses; expression: none; strength: none; weakness: none,e7e20ab8-03e0-4e0a-80aa-6e193f84426e,87a8f6747ee59c01559c967b42d9ff3de35e25e035eeee82072c347c4bf0872a
,temitope-the-spoilt girl,Temitope; our favourite daddy's girl.,Female,363,420,hair: none; eyes: none; teeth: vampire teeth; clothing: right one-shoulder wax print; accessories: gold glasses; expression: none; strength: none; weakness: none,10cbcbcb-754e-4175-b85d-d0c7eafa16a2,cf1f5e7535c9b06fe8b0a26182b1e8facdbd615dd69714fb7d361f4b18283f20
,bekeh-the-party animal,Baby Bekeh is life of the party that goes home with your charger.,Female,364,420,hair: dark brown;  eyes: none; teeth: none; clothing: left one-shoulder wax print; accessories: gold glasses; expression: none; strength: none; weakness: none,f0558235-3043-46e5-b26c-5bde83cc67fb,e799918fb00ba0f0edfba393e05e7e76c8932c66165b4e4e1946821dc1113388
,nana-the-tech lady,Nana; the tech madam that doubles as Kumasi Adele in her bathroom every morning.,Female,365,420,hair: black; eyes: none; teeth: none; clothing: print kente;  accessories: gold glasses; expression: none; strength: none; weakness: none,e0858913-7050-4c4a-a2a0-442a88463334,6dd78e345ab4c817101db3b6c78258b2f9b244b9adce5a81d9c790cbad30f895
,rofiat-the-marketer,Rofiat; the distressed marketing intern.,Female,366,420,hair: purple dreadlocks; eyes: brown; teeth: none; clothing: danshiki; accessories: none; expression: none; strength: none; weakness: none,1e4d9bda-f6f9-4e7a-9381-bee4b074b56d,473c415c4c6c71f95c38dc53727f405caaa16766a4524d8a0373613f49173ff1
,zarifa-the-righteous,Meet Zarifa; a proper baddie for Christ.,Female,367,420,hair: pink; eyes: blue; teeth: none; clothing: v-neck original kente; accessories: none;  expression: none; strength: none; weakness: none,c6955d16-c343-46bc-9bed-c069ea8cc65a,045fc8c286f78614738294bbf0e1eaa5e6363585295e068e7bf5382a092ae6bb
,modinat-the-troublesome,Modinat; The queen of gbas gbos.,Female,368,420,hair: long maroon hair; eye: none; teeth: vampire teeth; clothing: right one-shoulder wax print; accessories: brown glasses; expression: none; strength: none; weakness: none,49eb44e8-1117-463b-b7b3-1bcea4258362,cbc7b541d3b0f0077d27d11b0d12f17651afe4e48ec6d44714cc50d43c5eaff8
,amaka-our-mummy-g.o,Here's Amaka; our one and only mummy G.O who's been to hell and back.,Female,369,420,hair: dark brown; eyes: blue; teeth: none; clothing: blue v-neck wax print; accessories: none; expression: none; strength: none; weakness: none,853edc40-0f9d-40c5-ba78-46067dfd7f68,6a2cd45afbc2ce15f058146fe2c9f035f1ac3772dbb6210626dd8920863b23b3
,mawusi-the-patient,Meet Mawusi; the sweet sister waiting for her Canadian bobo.,Female,370,420,hair: black; eyes: blue; teeth: none; clothing: print kente; accessories: beret; expression: none; strength: none; weakness: none,ca9ddc30-141a-493d-851b-71d34f599641,00708118111a19d746ab94d531467c586b86d37f5e2b84f1a0ef044918882083
,nesta-the-difficult,Meet Nesta;the National Chairlady; (SAN)Shege Administrators of Nigeria.,Female,371,420,hair: double puffy hair; eyes: brown; teeth: none; clothing: bow neck wax print; accessories: hair bands; expression: none; strength: none; weakness: none,fc3b7ca7-efdb-45b2-b7c9-e69107484a43,e31d7773abc63502c7331b60cb5df37fc9f213a1c19cb8430b359a054e5e9212
,adaora-the-choir mistress,Adaora; our able choir mistress that will take your boyfriend for vanishing.,Female,372,420,hair: black; eyes: brown; teeth: none; clothing: none; accessories: choker necklace; expression: none; strength: none; weakness: none,df944505-da1a-424e-88aa-b9d365bd2775,39e8d6cdd3ea6de32907781a0380fa7c2ef22f81cf753a8d55cfd107ce917b69
,busayo-the-husband snatcher,Miss Busayo; can transplant your husband with the blink of her eyes.,Female,373,420,hair: brown; eyes: brown; teeth: none; clothing: none; accessories: none; expression: none; strength: none; weakness: none,73c8d935-4a71-41d2-a1de-066ae8d548e6,b285db05701824725dc62763efdd91d2a028d9b38fea9f2fb7cc34034d0f0779
,wangari-the-waitress,Wangari; the aspiring musician that doubles as a waitress.,Female,374,420,hair: purple dreadlocks; eyes: brown eyes; teeth: none; clothing: none; accessories: purple earrings; expression: none; strength: none; weakness: none,4bd7a15b-cc66-4e2d-8fdb-d550f2dd645c,ecdb6f85e484a2acbc5b124f2311abcaf18b26c4a4108745eae68abb450cdb2a
,charlene-the-shy lady,Meet Charlene; the shy sweetheart next door.,Female,375,420,hair: brown afro; eyes: brown; teeth: none; clothing: black dress; accessories: none; expression: none; strength: none; weakness: none,36539b84-ada0-43cb-92d4-30596e07a39a,438fa2445a76208b1d5b5af832107ba3be0eb395c0ba8cb63abd64e7791b00e5
,addae-the-unretired,Mummy Addae; the hot grandma that has refused to retire.,Female,376,420,hair: brown; eyes: brown; teeth: none; clothing: danshiki; accessories: choker necklace; expression: none; strength: none; weakness: none,ced7b53c-73de-4fc7-a652-2b17ebfe68c9,5d0b5bdd8be975c6c0807551196a81395589f41ae551b3799c7de15fe007989d
,abena-the-slay queen,Abena; the gang's slay queen.,Female,377,420,hair: long brown braids; eyes: squinting; teeth: none; clothing: v-neck original kente; accessories: none; expression: none; strength: none; weakness: none,1e4728e1-3e45-4972-9755-4a38e784ff91,49c79e7986306010785198ac75dc8030db05244164b9034cbd1c213a0aab0258
,gasira-the-violence mama,Sister Gasira; wipes people Oraimo cord for a living.,Female,378,420,hair: brown bun; eyes: none; teeth: vampire teeth; clothing: right one-shoulder wax print; accessories: none; expression: none; strength: none; weakness: none,ea72337f-658f-4198-9ad6-39bc6212c20d,749330eebbd142256c6bbd25a0523ca7c79edf77970d44b324998d0fd12a4f15
,salamatou-the-exchange student,Salamatou; an Ivorian exchange student who's in love with amala.,Female,379,420,hair: black; eyes: squinted; teeth: none; cothing: none;  accessories: beret; expression: none; strength: none; weakness: none,0e216fd1-d96a-4e3c-a59b-c807f772c5b3,f684feaf3877724cbd407391d2ac9f5a3018f6e510f642bef8e9caea2979c6f3
,nguyen-the-foreigner,Meet Nguyen; the Asian aunt that's addicted to waakaye.,Female,380,420,hair: dark brown; eyes: squinted; teeth: none; clothing: print kente; accessories: none; expression: none; strength: none; weakness: none,0381301b-b5a3-42c1-9f73-2c43c0b8493f,9b0cc8fc29263a3d3930a215dab491be76748a1d0197939043c93434fdb3fd8d
TEAM AXE,baba-ijebu-the-gambler,Baba Ijebu likes to spend all his money playing ayo and plays till the moon is high.,Male,381,420,hair:none; eyes: sky blue; teeth: none; clothing: none; accessories: facemask; expression: none; strength: creation god; weakness: love,26340cc4-e334-494e-a737-f2b4bb9bb22e,76f659d01261a83ee7f2a557bda9700f8627ed434c2c202ac3883b5a0387cf4e
,amadi-the-palmwine-tapper,Amadi sells his palmwine at the village square.,Male,382,420,hair: bald; eyes:shut; teeth: none; clothing: none; accessories: facemask; expression: none;strength: thunder bolt; weakness: palmoil,a0586a93-7aff-43cc-8282-d081b8d6fe90,c6f7ebc384f279332bfa96f83e3c3526d4058ef0f7984da9007c22a054ba3026
,saro-the-betrayer,"Saro is mean, wicked and serves breakfast on a weekly basis.",Male,383,420,hair:shiny bald; eyes:none; teeth: none; clothing: asooke; accessories: none; expression: cunning; strength: thunder clap; weakness: mice,15e1775c-74fe-4a0b-b79c-49f6b730fa89,fa5be65b5e10fa99d735fb85f22df5ac0102561ef921bbe13876601e4e81b1ef
,tope-the-baller,Tope is an alte fashion king in Lagos who spends most of his nights at the club.,Male,384,420,hair: shiny bald; eyes: aquamarine; teeth: none; clothing: none; accessories: none; expression: childlike; strength: healing; weakness: fire,311a6713-66c9-43ce-82d8-e3ce03a87a81,a9acbd2cffcd40244f02774d033b3460513159617e8a02946648eac789d66c4b
,kwame-the-maths-teacher,Kwame teaches maths and is well known for punishing students.,Male,385,420,hair: none; eyes: squinted; teeth: none; clothing: yellow danshiki with patterns; accessories: none; expression: none; strength: none; weakness: none,9c34a73f-33ee-4577-aba8-0982c1656ba7,3503744ad4a9d60cd0a1ed19dce74b0d1ceb5447bd819bc5efb4fef3e5f840f7
,jagaban-of-afrobeats,Jagaban is a party mover who wows the crowd with his theatrics.,Male,386,420,hair: none; eyes: sleepy; teeth: none; clothing: black danshiki with patterns; accessories: facemask; expression: none; strength: illusions; weakness: mirrors,784f0f6b-4273-4a31-88d7-2455b96c9011,69e2a37c4ebf99efee6ad6fc2978cf23e10698e799d95d25f154585e026ba04a
,nyame-the-traveller,Nyame and adventure loving traveller who loves to explore the African continent.,Male,387,420,hair:bald; eyes:black; teeth: none; expression: serious; clothing: yellow patterned danshiki with black lining; accessories: facemask; expression: none; strength: heatblast; weakness: cattles,f3af0bbd-0724-4696-89ff-ed67f63e6b4f,50e81d3e9ca0b8d2ffdd02a64b24983329744c31bdcaa1a92ce61541cb3d7d1f
,adewale-the-gardner,Adewale is a hardworking and resourceful lover of plants.,Male,388,420,hair: none; eyes: pitch black; teeth: none; clothing: yellowish blue native; accessories: none; expression: mysterious; strength: oro ase; weakness: none,c447c120-830e-4543-9cb3-5917ba36bce8,4337fae604ea95f85e9b7722b4a780e872b349453fdbd49eddf14b7272eb36b5
,emeka-the-driver,Emeka is a fixture on the bustling streets of Lagos.,Male,389,420,hair: black; eyes: none; teeth: none; clothing: print kente; accessory: gold glasses; beret: beret; expression: none; strength: none; weakness: none,dacbbb38-087d-4248-8085-13b619da0ef9,e44b023f08403afb973a6dc35615951dcb214e6a4580a6c75a8b3ec2a8736c05
,abang-the-wordsmith,Abang is a storyteller and connoisseur of words.,Male,390,420,hair: shiny bald; eyes: none; teeth: none; clothing: whitish blue ankara; accessories: none; expression: amused; strength: ironclaw; weakness: wood,94c607b3-791e-40df-bd93-50926f094143,cb61e4ec398ffa5e7e267ba7cfd47528e1906c03f24317a67e36fb0072fa2153
,onome-the-stylist,Onome is a fashionista with a pereferece for pipes over cigars.,Female,391,420,hair: fuzzy brown; eyes: none; teeth: none; clothing: patterned danshiki;  accessories: glasses and pipe; expression: baddie; strength: all knowing; weakness: ignorance,b3427836-627b-41e4-a2d0-c29473448343,2992b8a46a024b90d2ea444a96c9ffe6db63f236b9a92c9e24c8db9a6ca03360
,adaeze-the-developer,Adaeze is a gen-z software engineer whose favourite colour is purple.,Female,392,420,hair: purple braids; eyes: none; teeth: none; clothing: darkish blue buba; accessories: glasses; expression: bitchy; strength: seduction; weakness: dirt,22aaebe4-4659-44de-ab3d-c4dae11fe9f5,2b083a1c169b98ec985d93cdea9404ef5f10c00790c241abbec3c20697a5780a
,precious-the-sidechick,Precious can be found in every happening party in the cities of Lagos & Abuja. A Small girl with a big God.,Female,393,420,hair: black knob; eyes: none; teeth: none; clothing: patterned kente; accessories: berret and glasses and gum; expression: unbothered; stength: foresight; weakness: wine,ca720bf9-5e47-4421-b38f-bc62162ae99e,ed9c8fb582fb673e6cf0a0de41a96686d30455c1dca3b6c84108452261deaab2
,ella-the-creative,"Ella is a smart, resourceful and an intellligent copywriter in a marketing firm.",Female,394,420,hair: light brown cornrows; eyes: none; teeth: none; clothing: patterned isiagu;  accessories: glasses; expression: blank; strength: none; weakness: none,3b795bad-91b4-4d0e-8ed8-bccbb226fc55,574aeed5f6c4b05ac847498dfef3409bdeaa9d0032a725e24041e673f4893871
,maame-the-starter,Maame is a no nonsense tough cookie who is never afraid to start something.,Female,395,420,hair: brown wavy; eyes: none; teeth: vampiric; clothing: yellow patterned kento; accessories: glasses; strength: scale of justice; weakness: anansi,2aebd094-3be5-4773-a7a0-361f6332a7d4,689a52a5d06da3df9b6dbeab29004d43f4576e82aff7a03ccdc3cafc393c8e28
,abigail-the-beautiful,Abigail is the k-pop stan who loves comic books.,Female,396,420,hair: wavy brown curls; eyes: aquamarine; teeth: none; clothing: drum patterned danshiki; accessories: earrings; expression: none; strength: moonbeam; weakness: erinle,fb148f97-d309-45a4-b902-4e066ca13f96,2d3263274725c8143260fd50b268efb170f00dd7bc78787ea23b0531b6d73f98
,abike-the-iya-loja,Abike is a well known trader & the iya-loja of the largest market in Lagos.,Female,397,420,hair: purple bun; eyes: midnight black; teeth: vampiric; clothing: purpulish black buba; accessories: berret; expression: scary; strength: hammer of justice; weakness: oya,7b210c03-5446-462d-980e-c73dbbc1e386,8efa21c5daba47987670b285f7aa5d8d0f084e814e1e1eb6b10020448fcee5fc
,ashanti-the-gold seller,Ashanti is a well known gold trader whose trinkets are one of a kind.,Female,398,420,hair: brown curly bun; eyes: deep brown; teeth: none; clothing: multicoloured kento; accessories: pipe; expression: amused; strength: lovefist; weakness: easily deceived,80b51092-3fbc-4d0c-8518-fc461ccb6c80,836fb4d16d8aa234dbca294100136be925087708cef402023b421906e6f7dba9
,yemoja-the-cool,Yemoja is a content creator who is known for her cool girl aesthetic.,Female,399,420,hair: orange pigtail; eyes: dark brown; teeth: none; clothing: black patterned kento; accessories: hair clip; expression: dismayed; strength: none; weakness: none,1693b44d-96cf-4c2d-89be-9f4219c28447,247b490fec27fdd31d718c1a87cad04a8100c139ea23bc613ba25da56807b901
,Nana-the-dancer,Nana is a dancer from Kumasi who performes at well known events al over Ghana.,Female,400,420,hair: orange afro; eyes: brown; teeth: none; clothing: yellow patterned kento; accessories: none; expression: hopeful; strength: none; weakness: none,9609d0f4-d9d3-4cff-aa06-a9c459fefa39,7e2be71cc44443e2076bfbced52eb286f0f817a480891b4b018b75ac9ef47ce2
TEAM BOOT,smirky-becky,Becky ends every statement she makes with a smirk.,Female,401,420,hair: black low cut; eyes: brown; teeth: none; clothing: animal print dress; accessories: ankara beret; expression: smirking; strength: curiosity; weakness: short sighted,87bcc41f-eb3e-4ba2-9645-223c949a9b50,a6d1b5a1cefbdd59dc6069f290c99bcda3326dd7b021dadf06447a595f873d17
,ankara-scarlett,Scarlett is a tailor at yaba market and she loves what she does.,Female,402,420,hair: orange bun; eyes: closed; teeth: none; clothing: ankara mixed with black material dress; accessories: none; expression: unethusiastic; strength: fashion; weakness: timidity,66d0149f-5f2a-4ded-8e6b-9bd7d7631c39,febdc35136347c0d9db1cc036457b9f5b58b6a2add283e9e38f140154abd1dd4
,sea-rastafaria,Ronke is the ghetto goddess that nobody wants to mess with; stay clear.,Female,403,420,hair: purple dreadlocks; eyes: closed; teeth: none; clothing: blue one hand dress; accessories: none; expression: unfazed; strength: intellect; weakness: impatient,d1556c97-9075-49fc-8bde-1826bfc2dbe1,b69c4ee341ae7795b44842b484d25e8aed50824298b73550408a6741f030e45d
,pretty-betty,Betty is very proud of her beauty and does not hesitate to flaunt it.,Female,404,420,hair: orange bob; eyes: closed; teeth: none; clothing: orange one hand ankara print; accessories: none; expression: stoic; strength: beauty; weakness: pride,6a4f5b7c-914d-42c5-8e5f-d1c34ca48886,f51312b912ff3bf614e30cf603ae6ea586b255ffef76ac9c4f4d65cfcd10717e
,lola-medusa,Lola is the head maketer at her firm and she is the best at negotiating.,Female,405,420,hair: long red braids; eyes: closed; teeth: none; clothing: geometric ankara print; accessories: none; expression: unfazed; strength: conviction; weakness: narcissism,32ec57f7-8272-4671-ad2d-db3dff99fe9f,4779d05610b85b4597cbded2a6ca711f37885e2840c24bf66199b5d93d52a01c
,bukola-nosend,Bukola is friends with many but always get moody.,Female,406,420,hair: brunette bob; eyes: brown; teeth: none; clothing: blue and yellow ankara print dress; accessories: none; expression: moody; strength: ideation; weakness: procrastination,59d19b13-09e2-412e-a669-df020e03ae10,63194d26bc1272d376acd01753db08a61c7c98661bceecf921816ca742d1880d
,burna-morgan,Morgan paints the town red with her red hair.,Female,407,420,hair: two brunette buns; eyes: brown; teeth: none; clothing: ankara  dungarees; accessories: tobacco pipe; expression: none; strength: fighting; weakness: bossy,d08af477-de20-4780-8449-46b87840b9fa,1f07de513179e3bc913de636aaedeb630dcf4c6e7467ac3b86eaaa1299546b10
,afro-star,Bimbo is an afro star with great affluence.,Female,408,420,hair: orange afro; eyes: brown; teeth: none; clothing: ghana kente dress; accessories: none; expression: inspired; strength: money; weakness: aggresive,40743b16-ae12-4b4a-989c-e5fbf1e2e0ca,4033d210687bc4ab897f73618f2cd32b32e51c44a52a147a9171ff0d8a6b0747
,fiesty-sandra,Sandra is a social animal; correct owambe ambassador.,Female,409,420,hair: brown bun; eyes: brown; teeth: none; clothing: yellow ankara dress; accessories: purple bubblegum; expression: none; strength: relating with people; weakness: short attention span,d875aa6c-3e4a-4450-b09c-e9f1cdcc3947,cf385efc56d7c0114ef325a3db19a872e3ccb8f4be8319d77f2024075e45af1e
,sister-nkechi-sabi,Nkechi is the true definition of amebo; always in peoples business.,Female,410,420,hair: black low cut; eyes: brown; teeth: none; clothing: yellow patterned ankara dress; accessories: ankara beret; expression: none; strength: amebo; weakness: keeping quiet,a728a380-1d33-4080-841d-80b041474d8f,c3eab2bf3e23c919239bbc081eef7183d34cd579e7c0d6507331a8d35c44a95e
,unfriendly-gina,Gina is an angry one; she has no friends but has a lot of money.,Female,411,420,hair: orange bun; eyes: brown; teeth: none; clothing: animal print dress; accessories: none; expression: stoic; strength: anger; weakness: peace,dd30a327-8a74-40a5-8207-19a790508ccc,4c8a4aedf7f1cb10970b6752c24dcbba42f4eed3c7e6e2eb59a30ca2283a1af1
,dada-ganster,Zoe got her nickname dada gangster because of her beautiful dreadlocks; she is a sweet one and is ever ready to help others.,Female,412,420,hair: purple dreadlock; eyes: brown; teeth: vampiric; clothing: ankara mixed with black material dress; accessories: none; expression: annoyed; strength: finding trouble; weakness: impulsive,e1a43f65-aad2-4385-ac5e-bc159c6e0f2a,971d1c2823edb1e4f8edbae57c569e71915166a515e57e930dc9ad6ddc94e95b
,idoncare-linda,Linda is a carefree woman that pays little attention to whatever is happening round her.,Female,413,420,hair: orange bob; eyes: brown; teeth: none; clothing: blue one hand dress; accessories: none; expression: mischievous; strength: instigating arguments; weakness: needs to be right,ed04b47c-ae98-4db2-b71b-04d7bb976d45,d3708f34b01ab4779dd704892a24ddaddeafa6808b1d11b7c39f4cfd3dad4e13
,doubting-vivian,Vivian just like the thomas in the bible; she doubts all.,Female,414,420,hair: long red braid; eyes: brown; teeth: none; clothing: red ankara one hand dress; accessories: none; expression: pissed; strength: logic; weakness: trust issues,a0282797-44ef-4bfb-a701-e4ed5e727d63,a670cb717e4017e2eeab4afa3b21cdb2d8db2e25b883e37d62ed040a76907e21
,simbi-side-eyed,Simbi is reserved but doesn't allow anyone intimidate her.,Female,415,420,hair: two orange buns; eyes: brown; teeth: none; clothing: geometric ankara dress; accessories: none; expression: annoyed; strength: communication; weakness: stubborn,1f99104c-e98b-4c9a-9891-00a481e86008,47d959a4a7027ebe762112ba0aa26976ece5055bf484d2549feb9aa90763660e
,bambi-tekno,Bambi is the dancer of the team; anytime she hears a beat shes on her feet.,Female,416,420,hair: brown low buns; eyes: none; teeth: none; clothing: brown ankara dress;  accessories: yellow sunglasses; expression: cool; strength: dancing; weakness: procrastination,95ff5e2c-1ff2-4d58-890b-de0f39f9d8ce,0df72dd022be4c4b350a4015849ce25ea4278a67e5b22e067043c75c86ac979a
,saka-portable,Saka is forever convinced that his toothless smile is the icing on his cake.,Male,417,420,hair: none; eyes: none; teeth: none; clothing: black and blue shirt; accessories: purple cap and yellow sunglasses; expression: none; strength: confidence; weakness: stubborn,bd98f74f-e42e-494e-8298-3183555ca666,be6b6676206cafdde0b887e9eea4332d388805293cd4e4fb610999de897f67f6
,king-of-boys,Busayo has her way of convincing people to do things her way.,Female,418,420,hair: black buns; eyes: none; teeth: none; clothing: one hand patterned ankara dress; accessories: tobacco pipe and yellow sunglasses; expression: none; strength: always inconsiderate,a650e79c-f964-4eb1-aa89-f9c1dbdede76,fc53c3a53ae435a2f770ee5ede7ad474b487056f9e37d351d3832ef590eacfd9
,funky-alte-pop,Funke is always the life of every party; strong gen z advocate.,Female,419,420,hair: two red buns; eyes: none; teeth: none; clothing: one hand patterned ankara dress; accessories: yellow sun shades; expression: cool; strength: music; weakess: selfish,b6753a8b-6127-4e97-812b-99e465791ba3,4fb114e00dc43520488adb369c4d6ad5ae16a0b9192b4520f09c86d1f131d7f8
,madame-ngozi,Ngozi make heads turn with her beautiful collection of materials from all over Africa.,Female,420,420,hair: red afro; eyes: none; teeth: none; clothing: ghana kente dress; accessories: yellow sunglasses; expression: pissed; strength: money; weakness: pride,7ecdbb1d-9a89-4136-b240-499051836979,14747f07139043f3a28813782ba57f82bc41edab568a7fdecdd86d55e6380c55
